2024-07-13 07:46:09,975 INFO ============= Start ============
2024-07-13 10:12:44,738 INFO 73bb578b: [SA,SA,SA,SA,SR,SA,SR,SA,SA,SR] (5, 3) [SA,SA,SA,SA,SR,OA,SR,SA,SA,SR]
2024-07-13 10:12:45,915 INFO 75335eec: [SA,SA,SA,SA,SA,SR,SR] (5, 0) [SA,SA,SA,SA,SA,--,SR]
2024-07-13 10:12:46,622 INFO aee2d622: [SA,SA,SA,SR,OA,SR] (5, 0) [SA,SA,SA,SR,OA,--]
2024-07-13 10:12:47,613 INFO bb6971be: [SR,SA,SA,SA,SR] (4, 0) [SR,SA,SA,SA,--]
2024-07-13 10:12:47,699 INFO 3f5538ab: [FAIL] output/minimizer_output/3f5538ab9e3a952757b8963a5a3e49ee61d3494dd90c254cbfed3ad712dc2009.SP.SA.SA.SA.SA.SA.SA.OA.SA.SR
2024-07-13 10:12:47,708 INFO 59694ee3: [FAIL] output/minimizer_output/59694ee3871413b2d45fb57a89c1f34ddbffbd5e74b1d0d18196e697e816cbae.SA.SA.SA.SP.SA.SA.SA.SR
2024-07-13 10:12:47,710 INFO 5b5fd097: [FAIL] output/minimizer_output/5b5fd097bbc8b095972250843af646c020f8ab1cb56d3338b2e004c898da151f.SA.SA.SA.SA.SR.SA.SR.SR1
2024-07-13 10:12:47,711 INFO 5b5fd097: ###### [FINISH] output/evasive/5b5fd097bbc8b095972250843af646c020f8ab1cb56d3338b2e004c898da151f.SA.SA.SA.SA.SR.SA.SR.SR
2024-07-13 10:12:47,735 INFO list_minimal_arm: ['SA', 'SA', 'SA', 'SA', 'SR', 'SA', 'SR', 'SR']
2024-07-13 10:12:47,735 INFO update_reward_with_alpha_beta(54, 1, -1)
2024-07-13 10:12:47,736 INFO update_reward_with_alpha_beta(41, 1, -1)
2024-07-13 10:12:47,736 INFO update_reward_with_alpha_beta(23, 1, -1)
2024-07-13 10:12:47,736 INFO update_reward_with_alpha_beta(61, 1, -1)
2024-07-13 10:12:47,736 INFO update_reward_with_alpha_beta(59, 1, -1)
2024-07-13 10:12:47,737 INFO update_reward_with_alpha_beta(1, 1, -1)
2024-07-13 10:12:47,737 INFO update_reward_with_alpha_beta(44, 1, -1)
2024-07-13 10:12:47,738 INFO update_reward_with_alpha_beta(63, 1, 0)
2024-07-13 10:12:47,780 INFO 5e7aa4d0: [FAIL] output/minimizer_output/5e7aa4d0be80f014bc11c536a12de13bc551b3ce28d890f10819829d9124b81a.CR.SP.SA.SA.SA.SA.OA.SR.SA.SR
2024-07-13 10:12:47,896 INFO b149ac68: [FAIL] output/minimizer_output/b149ac6820820cc1fc8c722519b554daaf2c1cec4274d2224fbfd938dfed7ffc.SA.SA.SA.OA.SA.SA.SA.SA.SR
2024-07-13 10:12:47,908 INFO d9d9ac0f: [FAIL] output/minimizer_output/d9d9ac0fd2d3f36af73577bcc132e265d119e1d0f817e82582f2351e000edacf.SA.SA.SA.SP1.SA.SA.SA.SA.SR
2024-07-13 10:12:48,991 INFO 3f5538ab: [SP,SA,SA,SA,SA,SA,SA,SA,SA,SR] (8, 0) [SP,SA,SA,SA,SA,SA,SA,SA,--,SR]
2024-07-13 10:12:49,526 INFO 59694ee3: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (7, 2) [SA,SA,SA,SP,SA,SA,SA,SA1,SR]
2024-07-13 10:12:51,444 INFO 5e7aa4d0: [CR,SP,SA,SA,SA,SA,SA,SR,SA,SR] (7, 0) [CR,SP,SA,SA,SA,SA,SA,--,SA,SR]
2024-07-13 10:12:56,790 INFO b149ac68: [SA,SA,SA,SA,SA,SA,SA,SA,SR] (4, 0) [SA,SA,SA,SA,--,SA,SA,SA,SR]
2024-07-13 10:12:58,356 INFO d9d9ac0f: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (4, 0) [SA,SA,SA,SP,--,SA,SA,SA,SR]
2024-07-13 10:12:58,440 INFO 3f5538ab: [FAIL] output/minimizer_output/3f5538ab9e3a952757b8963a5a3e49ee61d3494dd90c254cbfed3ad712dc2009.SP.SA.SA.SA.SA.SA.SA.SA.SR
2024-07-13 10:12:58,448 INFO 59694ee3: [FAIL] output/minimizer_output/59694ee3871413b2d45fb57a89c1f34ddbffbd5e74b1d0d18196e697e816cbae.SA.SA.SA.SP.SA.SA.SA.SA1.SR
2024-07-13 10:12:58,455 INFO 73bb578b: [FAIL] output/minimizer_output/73bb578ba2fdbb92aa43f22dc7985ce7764d0de8458f298de3feed6b05fd7153.SA.SA.SA.SA.SR.OA.SR.SA.SA.SR
2024-07-13 10:12:58,457 INFO 75335eec: [FAIL] output/minimizer_output/75335eec062822ecc7fb80d5ad266b483fedfffbfe713214c4d50627dd433880.SA.SA.SA.SA.SA.SR
2024-07-13 10:12:58,476 INFO aee2d622: [FAIL] output/minimizer_output/aee2d62256b872993abb2d3d8fa16b833b852328a727f3bbee0f52c1a9f06a9a.SA.SA.SA.SR.OA
2024-07-13 10:12:58,485 INFO bb6971be: [FAIL] output/minimizer_output/bb6971be72b918db52dd7a547fc6d70314e606671db628b95f7d114f349a3c4e.SR.SA.SA.SA
2024-07-13 10:12:59,655 INFO 3f5538ab: [SP,SA,SA,SA,SA,SA,SA,SA,SA,SR] (8, 2) [SP,SA,SA,SA,SA,SA,SA,SA,SA1,SR]
2024-07-13 10:13:00,206 INFO 59694ee3: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (7, 3) [SA,SA,SA,SP,SA,SA,SA,OA,SR]
2024-07-13 10:13:02,196 INFO 73bb578b: [SA,SA,SA,SA,SR,SA,SR,SA,SA,SR] (6, 0) [SA,SA,SA,SA,SR,SA,--,SA,SA,SR]
2024-07-13 10:13:03,706 INFO 75335eec: [SA,SA,SA,SA,SA,SR,SR] (5, 2) [SA,SA,SA,SA,SA,SR1,SR]
2024-07-13 10:13:04,531 INFO aee2d622: [SA,SA,SA,SR,OA,SR] (5, 2) [SA,SA,SA,SR,OA,SR1]
2024-07-13 10:13:05,462 INFO bb6971be: [SR,SA,SA,SA,SR] (4, 2) [SR,SA,SA,SA,SR1]
2024-07-13 10:13:05,528 INFO 5e7aa4d0: [FAIL] output/minimizer_output/5e7aa4d0be80f014bc11c536a12de13bc551b3ce28d890f10819829d9124b81a.CR.SP.SA.SA.SA.SA.SA.SA.SR
2024-07-13 10:13:05,530 INFO b149ac68: [FAIL] output/minimizer_output/b149ac6820820cc1fc8c722519b554daaf2c1cec4274d2224fbfd938dfed7ffc.SA.SA.SA.SA.SA.SA.SA.SR
2024-07-13 10:13:05,531 INFO d9d9ac0f: [FAIL] output/minimizer_output/d9d9ac0fd2d3f36af73577bcc132e265d119e1d0f817e82582f2351e000edacf.SA.SA.SA.SP.SA.SA.SA.SR
2024-07-13 10:13:08,047 INFO 5e7aa4d0: [CR,SP,SA,SA,SA,SA,SA,SR,SA,SR] (7, 2) [CR,SP,SA,SA,SA,SA,SA,SR1,SA,SR]
2024-07-13 10:13:13,934 INFO b149ac68: [SA,SA,SA,SA,SA,SA,SA,SA,SR] (4, 2) [SA,SA,SA,SA,SA1,SA,SA,SA,SR]
2024-07-13 10:13:15,899 INFO d9d9ac0f: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (4, 2) [SA,SA,SA,SP,SA1,SA,SA,SA,SR]
2024-07-13 10:13:15,964 INFO 3f5538ab: [FAIL] output/minimizer_output/3f5538ab9e3a952757b8963a5a3e49ee61d3494dd90c254cbfed3ad712dc2009.SP.SA.SA.SA.SA.SA.SA.SA.SA1.SR
2024-07-13 10:13:15,965 INFO 59694ee3: [FAIL] output/minimizer_output/59694ee3871413b2d45fb57a89c1f34ddbffbd5e74b1d0d18196e697e816cbae.SA.SA.SA.SP.SA.SA.SA.OA.SR
2024-07-13 10:13:15,965 INFO 5e7aa4d0: [FAIL] output/minimizer_output/5e7aa4d0be80f014bc11c536a12de13bc551b3ce28d890f10819829d9124b81a.CR.SP.SA.SA.SA.SA.SA.SR1.SA.SR
2024-07-13 10:13:15,965 INFO 73bb578b: [FAIL] output/minimizer_output/73bb578ba2fdbb92aa43f22dc7985ce7764d0de8458f298de3feed6b05fd7153.SA.SA.SA.SA.SR.SA.SA.SA.SR
2024-07-13 10:13:15,966 INFO 75335eec: [FAIL] output/minimizer_output/75335eec062822ecc7fb80d5ad266b483fedfffbfe713214c4d50627dd433880.SA.SA.SA.SA.SA.SR1.SR
2024-07-13 10:13:17,145 INFO 3f5538ab: [SP,SA,SA,SA,SA,SA,SA,SA,SA,SR] (8, 3) [SP,SA,SA,SA,SA,SA,SA,SA,OA,SR]
2024-07-13 10:13:17,635 INFO 59694ee3: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (8, 0) [SA,SA,SA,SP,SA,SA,SA,SA,--]
2024-07-13 10:13:19,432 INFO 5e7aa4d0: [CR,SP,SA,SA,SA,SA,SA,SR,SA,SR] (8, 0) [CR,SP,SA,SA,SA,SA,SA,SR,--,SR]
2024-07-13 10:13:21,646 INFO 73bb578b: [SA,SA,SA,SA,SR,SA,SR,SA,SA,SR] (6, 2) [SA,SA,SA,SA,SR,SA,SR1,SA,SA,SR]
2024-07-13 10:13:22,917 INFO 75335eec: [SA,SA,SA,SA,SA,SR,SR] (6, 0) [SA,SA,SA,SA,SA,SR,--]
2024-07-13 10:13:23,003 INFO 356d94e8: [SUCC] output/minimizer_output/356d94e8963d1f6e633d614ca795ecfc0a4d87dc53fd215db0f03ea9884e866c.SA1.SA1
2024-07-13 10:13:23,028 INFO 356d94e8: ###### [FINISH] output/minimizer_output/356d94e8963d1f6e633d614ca795ecfc0a4d87dc53fd215db0f03ea9884e866c.SA1.SA1
2024-07-13 10:13:23,055 INFO list_minimal_arm: ['SA1', 'SA1']
2024-07-13 10:13:23,056 INFO update_reward_with_alpha_beta(13, 1, -1)
2024-07-13 10:13:23,056 INFO update_reward_with_alpha_beta(20, 1, 0)
2024-07-13 10:13:23,088 INFO aee2d622: [FAIL] output/minimizer_output/aee2d62256b872993abb2d3d8fa16b833b852328a727f3bbee0f52c1a9f06a9a.SA.SA.SA.SR.OA.SR1
2024-07-13 10:13:23,089 INFO aee2d622: ###### [FINISH] output/evasive/aee2d62256b872993abb2d3d8fa16b833b852328a727f3bbee0f52c1a9f06a9a.SA.SA.SA.SR.OA.SR
2024-07-13 10:13:23,115 INFO list_minimal_arm: ['SA', 'SA', 'SA', 'SR', 'OA', 'SR']
2024-07-13 10:13:23,115 INFO update_reward_with_alpha_beta(55, 1, -1)
2024-07-13 10:13:23,116 INFO update_reward_with_alpha_beta(57, 1, -1)
2024-07-13 10:13:23,116 INFO update_reward_with_alpha_beta(57, 1, -1)
2024-07-13 10:13:23,116 INFO update_reward_with_alpha_beta(43, 1, -1)
2024-07-13 10:13:23,116 INFO update_reward_with_alpha_beta(25, 1, -1)
2024-07-13 10:13:23,116 INFO update_reward_with_alpha_beta(63, 1, 0)
2024-07-13 10:13:23,143 INFO bb6971be: [FAIL] output/minimizer_output/bb6971be72b918db52dd7a547fc6d70314e606671db628b95f7d114f349a3c4e.SR.SA.SA.SA.SR1
2024-07-13 10:13:23,144 INFO bb6971be: ###### [FINISH] output/evasive/bb6971be72b918db52dd7a547fc6d70314e606671db628b95f7d114f349a3c4e.SR.SA.SA.SA.SR
2024-07-13 10:13:23,170 INFO list_minimal_arm: ['SR', 'SA', 'SA', 'SA', 'SR']
2024-07-13 10:13:23,170 INFO update_reward_with_alpha_beta(44, 1, -1)
2024-07-13 10:13:23,171 INFO update_reward_with_alpha_beta(51, 1, -1)
2024-07-13 10:13:23,171 INFO update_reward_with_alpha_beta(57, 1, -1)
2024-07-13 10:13:23,171 INFO update_reward_with_alpha_beta(58, 1, -1)
2024-07-13 10:13:23,171 INFO update_reward_with_alpha_beta(63, 1, 0)
2024-07-13 10:13:24,299 INFO 3f5538ab: [FAIL] output/minimizer_output/3f5538ab9e3a952757b8963a5a3e49ee61d3494dd90c254cbfed3ad712dc2009.SP.SA.SA.SA.SA.SA.SA.SA.OA.SR
2024-07-13 10:13:24,300 INFO 59694ee3: [FAIL] output/minimizer_output/59694ee3871413b2d45fb57a89c1f34ddbffbd5e74b1d0d18196e697e816cbae.SA.SA.SA.SP.SA.SA.SA.SA
2024-07-13 10:13:25,431 INFO 3f5538ab: [SP,SA,SA,SA,SA,SA,SA,SA,SA,SR] (9, 0) [SP,SA,SA,SA,SA,SA,SA,SA,SA,--]
2024-07-13 10:13:26,045 INFO 59694ee3: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (8, 2) [SA,SA,SA,SP,SA,SA,SA,SA,SR1]
2024-07-13 10:13:26,148 INFO 5e7aa4d0: [FAIL] output/minimizer_output/5e7aa4d0be80f014bc11c536a12de13bc551b3ce28d890f10819829d9124b81a.CR.SP.SA.SA.SA.SA.SA.SR.SR
2024-07-13 10:13:26,153 INFO 73bb578b: [FAIL] output/minimizer_output/73bb578ba2fdbb92aa43f22dc7985ce7764d0de8458f298de3feed6b05fd7153.SA.SA.SA.SA.SR.SA.SR1.SA.SA.SR
2024-07-13 10:13:26,174 INFO b149ac68: [FAIL] output/minimizer_output/b149ac6820820cc1fc8c722519b554daaf2c1cec4274d2224fbfd938dfed7ffc.SA.SA.SA.SA.SA1.SA.SA.SA.SR
2024-07-13 10:13:26,179 INFO d9d9ac0f: [FAIL] output/minimizer_output/d9d9ac0fd2d3f36af73577bcc132e265d119e1d0f817e82582f2351e000edacf.SA.SA.SA.SP.SA1.SA.SA.SA.SR
2024-07-13 10:13:28,736 INFO 5e7aa4d0: [CR,SP,SA,SA,SA,SA,SA,SR,SA,SR] (8, 2) [CR,SP,SA,SA,SA,SA,SA,SR,SA1,SR]
2024-07-13 10:13:30,610 INFO 73bb578b: [SA,SA,SA,SA,SR,SA,SR,SA,SA,SR] (7, 0) [SA,SA,SA,SA,SR,SA,SR,--,SA,SR]
2024-07-13 10:13:36,613 INFO b149ac68: [SA,SA,SA,SA,SA,SA,SA,SA,SR] (4, 3) [SA,SA,SA,SA,OA,SA,SA,SA,SR]
2024-07-13 10:13:38,531 INFO d9d9ac0f: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (4, 3) [SA,SA,SA,SP,OA,SA,SA,SA,SR]
2024-07-13 10:13:38,628 INFO 3f5538ab: [FAIL] output/minimizer_output/3f5538ab9e3a952757b8963a5a3e49ee61d3494dd90c254cbfed3ad712dc2009.SP.SA.SA.SA.SA.SA.SA.SA.SA
2024-07-13 10:13:38,636 INFO 59694ee3: [FAIL] output/minimizer_output/59694ee3871413b2d45fb57a89c1f34ddbffbd5e74b1d0d18196e697e816cbae.SA.SA.SA.SP.SA.SA.SA.SA.SR1
2024-07-13 10:13:38,636 INFO 59694ee3: ###### [FINISH] output/evasive/59694ee3871413b2d45fb57a89c1f34ddbffbd5e74b1d0d18196e697e816cbae.SA.SA.SA.SP.SA.SA.SA.SA.SR
2024-07-13 10:13:38,664 INFO list_minimal_arm: ['SA', 'SA', 'SA', 'SP', 'SA', 'SA', 'SA', 'SA', 'SR']
2024-07-13 10:13:38,665 INFO update_reward_with_alpha_beta(41, 1, -1)
2024-07-13 10:13:38,665 INFO update_reward_with_alpha_beta(45, 1, -1)
2024-07-13 10:13:38,665 INFO update_reward_with_alpha_beta(45, 1, -1)
2024-07-13 10:13:38,665 INFO update_reward_with_alpha_beta(47, 1, -1)
2024-07-13 10:13:38,666 INFO update_reward_with_alpha_beta(53, 1, -1)
2024-07-13 10:13:38,666 INFO update_reward_with_alpha_beta(58, 1, -1)
2024-07-13 10:13:38,666 INFO update_reward_with_alpha_beta(58, 1, -1)
2024-07-13 10:13:38,666 INFO update_reward_with_alpha_beta(45, 1, -1)
2024-07-13 10:13:38,666 INFO update_reward_with_alpha_beta(63, 1, 0)
2024-07-13 10:13:38,693 INFO 5e7aa4d0: [FAIL] output/minimizer_output/5e7aa4d0be80f014bc11c536a12de13bc551b3ce28d890f10819829d9124b81a.CR.SP.SA.SA.SA.SA.SA.SR.SA1.SR
2024-07-13 10:13:38,704 INFO 73bb578b: [FAIL] output/minimizer_output/73bb578ba2fdbb92aa43f22dc7985ce7764d0de8458f298de3feed6b05fd7153.SA.SA.SA.SA.SR.SA.SR.SA.SR
2024-07-13 10:13:38,708 INFO 75335eec: [FAIL] output/minimizer_output/75335eec062822ecc7fb80d5ad266b483fedfffbfe713214c4d50627dd433880.SA.SA.SA.SA.SA.SR
2024-07-13 10:13:39,894 INFO 3f5538ab: [SP,SA,SA,SA,SA,SA,SA,SA,SA,SR] (9, 2) [SP,SA,SA,SA,SA,SA,SA,SA,SA,SR1]
2024-07-13 10:13:41,829 INFO 5e7aa4d0: [CR,SP,SA,SA,SA,SA,SA,SR,SA,SR] (8, 3) [CR,SP,SA,SA,SA,SA,SA,SR,OA,SR]
2024-07-13 10:13:43,926 INFO 73bb578b: [SA,SA,SA,SA,SR,SA,SR,SA,SA,SR] (7, 2) [SA,SA,SA,SA,SR,SA,SR,SA1,SA,SR]
2024-07-13 10:13:45,208 INFO 75335eec: [SA,SA,SA,SA,SA,SR,SR] (6, 2) [SA,SA,SA,SA,SA,SR,SR1]
2024-07-13 10:13:45,319 INFO 90342825: [SUCC] output/minimizer_output/90342825dd03541521303ea670299b8b9b5663f5c468cb74379caac3718b0a69.SA1.SA1
2024-07-13 10:13:45,349 INFO 90342825: ###### [FINISH] output/minimizer_output/90342825dd03541521303ea670299b8b9b5663f5c468cb74379caac3718b0a69.SA1.SA1
2024-07-13 10:13:45,378 INFO list_minimal_arm: ['SA1', 'SA1']
2024-07-13 10:13:45,378 INFO update_reward_with_alpha_beta(1, 1, -1)
2024-07-13 10:13:45,379 INFO update_reward_with_alpha_beta(9, 1, 0)
2024-07-13 10:13:45,426 INFO b149ac68: [FAIL] output/minimizer_output/b149ac6820820cc1fc8c722519b554daaf2c1cec4274d2224fbfd938dfed7ffc.SA.SA.SA.SA.OA.SA.SA.SA.SR
2024-07-13 10:13:45,433 INFO d9d9ac0f: [FAIL] output/minimizer_output/d9d9ac0fd2d3f36af73577bcc132e265d119e1d0f817e82582f2351e000edacf.SA.SA.SA.SP.OA.SA.SA.SA.SR
2024-07-13 10:13:49,626 INFO b149ac68: [SA,SA,SA,SA,SA,SA,SA,SA,SR] (5, 0) [SA,SA,SA,SA,SA,--,SA,SA,SR]
2024-07-13 10:13:51,364 INFO d9d9ac0f: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (5, 0) [SA,SA,SA,SP,SA,--,SA,SA,SR]
2024-07-13 10:13:51,446 INFO 3f5538ab: [FAIL] output/minimizer_output/3f5538ab9e3a952757b8963a5a3e49ee61d3494dd90c254cbfed3ad712dc2009.SP.SA.SA.SA.SA.SA.SA.SA.SA.SR1
2024-07-13 10:13:51,447 INFO 3f5538ab: ###### [FINISH] output/evasive/3f5538ab9e3a952757b8963a5a3e49ee61d3494dd90c254cbfed3ad712dc2009.SP.SA.SA.SA.SA.SA.SA.SA.SA.SR
2024-07-13 10:13:51,469 INFO list_minimal_arm: ['SP', 'SA', 'SA', 'SA', 'SA', 'SA', 'SA', 'SA', 'SA', 'SR']
2024-07-13 10:13:51,470 INFO update_reward_with_alpha_beta(26, 1, -1)
2024-07-13 10:13:51,470 INFO update_reward_with_alpha_beta(27, 1, -1)
2024-07-13 10:13:51,471 INFO update_reward_with_alpha_beta(33, 1, -1)
2024-07-13 10:13:51,471 INFO update_reward_with_alpha_beta(39, 1, -1)
2024-07-13 10:13:51,471 INFO update_reward_with_alpha_beta(41, 1, -1)
2024-07-13 10:13:51,471 INFO update_reward_with_alpha_beta(38, 1, -1)
2024-07-13 10:13:51,472 INFO update_reward_with_alpha_beta(53, 1, -1)
2024-07-13 10:13:51,472 INFO update_reward_with_alpha_beta(19, 1, -1)
2024-07-13 10:13:51,472 INFO update_reward_with_alpha_beta(57, 1, -1)
2024-07-13 10:13:51,472 INFO update_reward_with_alpha_beta(63, 1, 0)
2024-07-13 10:13:51,503 INFO 5e7aa4d0: [FAIL] output/minimizer_output/5e7aa4d0be80f014bc11c536a12de13bc551b3ce28d890f10819829d9124b81a.CR.SP.SA.SA.SA.SA.SA.SR.OA.SR
2024-07-13 10:13:51,509 INFO 73bb578b: [FAIL] output/minimizer_output/73bb578ba2fdbb92aa43f22dc7985ce7764d0de8458f298de3feed6b05fd7153.SA.SA.SA.SA.SR.SA.SR.SA1.SA.SR
2024-07-13 10:13:51,511 INFO 75335eec: [FAIL] output/minimizer_output/75335eec062822ecc7fb80d5ad266b483fedfffbfe713214c4d50627dd433880.SA.SA.SA.SA.SA.SR.SR1
2024-07-13 10:13:51,512 INFO 75335eec: ###### [FINISH] output/evasive/75335eec062822ecc7fb80d5ad266b483fedfffbfe713214c4d50627dd433880.SA.SA.SA.SA.SA.SR.SR
2024-07-13 10:13:51,537 INFO list_minimal_arm: ['SA', 'SA', 'SA', 'SA', 'SA', 'SR', 'SR']
2024-07-13 10:13:51,537 INFO update_reward_with_alpha_beta(40, 1, -1)
2024-07-13 10:13:51,538 INFO update_reward_with_alpha_beta(42, 1, -1)
2024-07-13 10:13:51,538 INFO update_reward_with_alpha_beta(45, 1, -1)
2024-07-13 10:13:51,538 INFO update_reward_with_alpha_beta(51, 1, -1)
2024-07-13 10:13:51,538 INFO update_reward_with_alpha_beta(58, 1, -1)
2024-07-13 10:13:51,538 INFO update_reward_with_alpha_beta(59, 1, -1)
2024-07-13 10:13:51,539 INFO update_reward_with_alpha_beta(63, 1, 0)
2024-07-13 10:13:53,971 INFO 5e7aa4d0: [CR,SP,SA,SA,SA,SA,SA,SR,SA,SR] (9, 0) [CR,SP,SA,SA,SA,SA,SA,SR,SA,--]
2024-07-13 10:13:55,970 INFO 73bb578b: [SA,SA,SA,SA,SR,SA,SR,SA,SA,SR] (7, 3) [SA,SA,SA,SA,SR,SA,SR,OA,SA,SR]
2024-07-13 10:13:56,035 INFO 0b980f26: [SUCC] output/minimizer_output/0b980f26d4288d9ea39935e8ef9fd320f963c5edf69e863678d4981bcb9614b8.CR.SA1.SA1.SA1.SA
2024-07-13 10:13:56,107 INFO b149ac68: [FAIL] output/minimizer_output/b149ac6820820cc1fc8c722519b554daaf2c1cec4274d2224fbfd938dfed7ffc.SA.SA.SA.SA.SA.SA.SA.SR
2024-07-13 10:13:56,113 INFO d9d9ac0f: [FAIL] output/minimizer_output/d9d9ac0fd2d3f36af73577bcc132e265d119e1d0f817e82582f2351e000edacf.SA.SA.SA.SP.SA.SA.SA.SR
2024-07-13 10:13:58,143 INFO 0b980f26: [CR,SA,BC,SR,RD,SA,SP,SA,SA] (8, 0) [CR,SA1,--,--,--,SA1,--,SA1,--]
2024-07-13 10:14:02,545 INFO b149ac68: [SA,SA,SA,SA,SA,SA,SA,SA,SR] (5, 2) [SA,SA,SA,SA,SA,SA1,SA,SA,SR]
2024-07-13 10:14:04,291 INFO d9d9ac0f: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (5, 2) [SA,SA,SA,SP,SA,SA1,SA,SA,SR]
2024-07-13 10:14:04,407 INFO 0b980f26: [FAIL] output/minimizer_output/0b980f26d4288d9ea39935e8ef9fd320f963c5edf69e863678d4981bcb9614b8.CR.SA1.SA1.SA1
2024-07-13 10:14:04,410 INFO 108c78d6: [SUCC] output/minimizer_output/108c78d6aeb5367c2029f4212b1b81caa6c6ee8db83684c222f444a7f44c5525.CR.SA1.SA1.SA.SA.SA
2024-07-13 10:14:04,472 INFO 5e7aa4d0: [FAIL] output/minimizer_output/5e7aa4d0be80f014bc11c536a12de13bc551b3ce28d890f10819829d9124b81a.CR.SP.SA.SA.SA.SA.SA.SR.SA
2024-07-13 10:14:04,473 INFO 73bb578b: [FAIL] output/minimizer_output/73bb578ba2fdbb92aa43f22dc7985ce7764d0de8458f298de3feed6b05fd7153.SA.SA.SA.SA.SR.SA.SR.OA.SA.SR
2024-07-13 10:14:06,893 INFO 0b980f26: [CR,SA,BC,SR,RD,SA,SP,SA,SA] (8, 2) [CR,SA1,--,--,--,SA1,--,SA1,SA1]
2024-07-13 10:14:08,561 INFO 108c78d6: [CR,SA,SP,SA,SA,SA,SA] (4, 0) [CR,SA1,--,SA1,--,SA,SA]
2024-07-13 10:14:10,822 INFO 5e7aa4d0: [CR,SP,SA,SA,SA,SA,SA,SR,SA,SR] (9, 2) [CR,SP,SA,SA,SA,SA,SA,SR,SA,SR1]
2024-07-13 10:14:12,666 INFO 73bb578b: [SA,SA,SA,SA,SR,SA,SR,SA,SA,SR] (8, 0) [SA,SA,SA,SA,SR,SA,SR,SA,--,SR]
2024-07-13 10:14:12,771 INFO b149ac68: [FAIL] output/minimizer_output/b149ac6820820cc1fc8c722519b554daaf2c1cec4274d2224fbfd938dfed7ffc.SA.SA.SA.SA.SA.SA1.SA.SA.SR
2024-07-13 10:14:12,777 INFO d9d9ac0f: [FAIL] output/minimizer_output/d9d9ac0fd2d3f36af73577bcc132e265d119e1d0f817e82582f2351e000edacf.SA.SA.SA.SP.SA.SA1.SA.SA.SR
2024-07-13 10:14:19,087 INFO b149ac68: [SA,SA,SA,SA,SA,SA,SA,SA,SR] (5, 3) [SA,SA,SA,SA,SA,OA,SA,SA,SR]
2024-07-13 10:14:20,774 INFO d9d9ac0f: [SA,SA,SA,SP,SA,SA,SA,SA,SR] (5, 3) [SA,SA,SA,SP,SA,OA,SA,SA,SR]
2024-07-13 10:14:20,845 INFO 108c78d6: [FAIL] output/minimizer_output/108c78d6aeb5367c2029f4212b1b81caa6c6ee8db83684c222f444a7f44c5525.CR.SA1.SA1.SA.SA
2024-07-13 10:14:20,850 INFO 14cd5782: [SUCC] output/minimizer_output/14cd5782ea507150d1a5dc00000edb6098618cae52ba619a4c16b3f249d0a3f7.SR1.SA1.SA1.OA.SA.SA.SA
2024-07-13 10:14:20,880 INFO 18af0abc: [SUCC] output/minimizer_output/18af0abcc380659a040d1ada50050cb3559de44bd58ebaf09f8a446c7fabdc05.SA1.SA1.SA.SA.SA
2024-07-13 10:14:20,943 INFO 19066f48: [SUCC] output/minimizer_output/19066f483581750f4de14537e8e085f7d28d0c38d01dd2f478b1f98a0807b6f0.SA.SA.SA.SR
2024-07-13 10:14:20,996 INFO 5e7aa4d0: [FAIL] output/minimizer_output/5e7aa4d0be80f014bc11c536a12de13bc551b3ce28d890f10819829d9124b81a.CR.SP.SA.SA.SA.SA.SA.SR.SA.SR1
2024-07-13 10:14:20,997 INFO 5e7aa4d0: ###### [FINISH] output/evasive/5e7aa4d0be80f014bc11c536a12de13bc551b3ce28d890f10819829d9124b81a.CR.SP.SA.SA.SA.SA.SA.SR.SA.SR
2024-07-13 10:14:21,020 INFO list_minimal_arm: ['CR', 'SP', 'SA', 'SA', 'SA', 'SA', 'SA', 'SR', 'SA', 'SR']
2024-07-13 10:14:21,020 INFO update_reward_with_alpha_beta(7, 1, -1)
2024-07-13 10:14:21,021 INFO update_reward_with_alpha_beta(26, 1, -1)
2024-07-13 10:14:21,021 INFO update_reward_with_alpha_beta(34, 1, -1)
2024-07-13 10:14:21,021 INFO update_reward_with_alpha_beta(30, 1, -1)
2024-07-13 10:14:21,021 INFO update_reward_with_alpha_beta(29, 1, -1)
2024-07-13 10:14:21,021 INFO update_reward_with_alpha_beta(13, 1, -1)
2024-07-13 10:14:21,021 INFO update_reward_with_alpha_beta(42, 1, -1)
2024-07-13 10:14:21,022 INFO update_reward_with_alpha_beta(43, 1, -1)
2024-07-13 10:14:21,022 INFO update_reward_with_alpha_beta(61, 1, -1)
2024-07-13 10:14:21,022 INFO update_reward_with_alpha_beta(63, 1, 0)
2024-07-13 10:14:21,053 INFO 73bb578b: [FAIL] output/minimizer_output/73bb578ba2fdbb92aa43f22dc7985ce7764d0de8458f298de3feed6b05fd7153.SA.SA.SA.SA.SR.SA.SR.SA.SR
